offense,offense_conference,defense,defense_conference,game_id,id,drive_number,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result,is_home_offense,start_offense_score,start_defense_score,end_offense_score,end_defense_score
Illinois,Big Ten,Iowa,Big Ten,401247337,40124733721,21,false,4,25,75,12,40,4,88,12,7,31,5,9,15,63,DOWNS,true,14,28,14,28
Iowa,Big Ten,Illinois,Big Ten,401247337,40124733722,22,true,4,88,88,7,31,4,0,0,1,56,5,35,10,88,TD,false,28,14,35,14
Illinois,Big Ten,Iowa,Big Ten,401247337,40124733723,23,true,4,25,75,1,56,4,100,0,0,24,1,32,10,75,TD,true,14,35,21,35
Iowa,Big Ten,Illinois,Big Ten,401247337,40124733724,24,false,4,47,47,0,24,4,48,48,0,0,0,24,1,-1,END OF 4TH QUARTER,false,35,21,35,21
Iowa,Big Ten,Wisconsin,Big Ten,401247347,4012473471,1,false,1,25,75,15,0,1,60,40,11,20,3,40,6,35,PUNT,true,0,0,0,0
Wisconsin,Big Ten,Iowa,Big Ten,401247347,4012473472,2,false,1,80,80,11,20,1,68,68,9,16,2,4,4,12,FUMBLE,false,0,0,0,0
Iowa,Big Ten,Wisconsin,Big Ten,401247347,4012473473,3,true,1,68,32,9,16,1,88,12,7,12,2,4,5,20,FG,true,0,0,3,0
Wisconsin,Big Ten,Iowa,Big Ten,401247347,4012473474,4,false,1,75,75,7,12,1,68,68,5,27,1,45,3,7,PUNT,false,0,3,0,3
Iowa,Big Ten,Wisconsin,Big Ten,401247347,4012473475,5,false,1,19,81,5,27,1,19,81,4,0,1,27,3,0,PUNT,true,3,0,3,0
Wisconsin,Big Ten,Iowa,Big Ten,401247347,4012473476,6,false,1,56,56,4,0,1,52,52,3,11,0,49,3,4,PUNT,false,0,3,0,3
Iowa,Big Ten,Wisconsin,Big Ten,401247347,4012473477,7,false,1,14,86,3,11,1,19,81,1,52,1,19,3,5,PUNT,true,3,0,3,0
Wisconsin,Big Ten,Iowa,Big Ten,401247347,4012473478,8,false,1,61,61,1,52,1,60,60,0,58,0,54,3,1,PUNT,false,0,3,0,3
Iowa,Big Ten,Wisconsin,Big Ten,401247347,4012473479,9,false,1,20,80,0,58,2,35,65,12,58,3,0,5,15,PUNT,true,3,0,3,0
Wisconsin,Big Ten,Iowa,Big Ten,401247347,40124734710,10,false,2,84,84,12,58,2,49,49,9,29,3,29,7,35,PUNT,false,0,3,0,3
Iowa,Big Ten,Wisconsin,Big Ten,401247347,40124734711,11,false,2,30,70,9,29,2,26,74,7,26,2,3,3,-4,PUNT,true,3,0,3,0
Wisconsin,Big Ten,Iowa,Big Ten,401247347,40124734712,12,false,2,70,70,7,26,2,78,78,5,27,1,59,3,-8,PUNT,false,0,3,0,3
Iowa,Big Ten,Wisconsin,Big Ten,401247347,40124734713,13,false,2,15,85,5,27,2,16,84,4,32,0,55,3,1,PUNT,true,3,0,3,0
Wisconsin,Big Ten,Iowa,Big Ten,401247347,40124734714,14,false,2,60,60,4,32,2,53,53,2,54,1,38,3,7,PUNT,false,0,3,0,3
Iowa,Big Ten,Wisconsin,Big Ten,401247347,40124734715,15,false,2,2,98,2,54,2,6,94,2,29,0,25,3,4,PUNT,true,3,0,3,0
Wisconsin,Big Ten,Iowa,Big Ten,401247347,40124734716,16,false,2,40,40,2,29,2,37,37,1,22,1,7,4,3,DOWNS,false,0,3,0,3
Iowa,Big Ten,Wisconsin,Big Ten,401247347,40124734717,17,true,2,37,63,1,22,2,73,27,0,1,1,21,6,36,FG,true,3,0,6,0
Wisconsin,Big Ten,Iowa,Big Ten,401247347,40124734718,18,false,2,75,75,0,1,2,70,70,0,0,0,1,1,5,END OF HALF,false,0,6,0,6
Wisconsin,Big Ten,Iowa,Big Ten,401247347,40124734719,19,false,3,75,75,15,0,3,29,29,10,41,4,19,9,46,MISSED FG,false,0,6,0,6
Iowa,Big Ten,Wisconsin,Big Ten,401247347,40124734720,20,true,3,29,71,10,41,3,100,0,8,49,1,52,5,71,TD,true,6,0,14,0
Wisconsin,Big Ten,Iowa,Big Ten,401247347,40124734721,21,false,3,75,75,8,49,3,66,66,6,37,0,0,3,9,PUNT,false,0,14,0,14
Wisconsin,Big Ten,Iowa,Big Ten,401247347,40124734723,22,true,3,25,25,6,37,3,0,0,5,42,0,55,3,25,TD,false,0,14,7,14
Iowa,Big Ten,Wisconsin,Big Ten,401247347,40124734724,23,false,3,31,69,5,42,3,32,68,4,46,0,0,3,1,PUNT,true,14,7,14,7
Wisconsin,Big Ten,Iowa,Big Ten,401247347,40124734725,24,false,3,74,74,4,46,3,80,80,3,10,0,0,3,-6,PUNT,false,7,14,7,14
Iowa,Big Ten,Wisconsin,Big Ten,401247347,40124734726,25,true,3,22,78,3,10,3,100,0,1,23,1,47,4,78,TD,true,14,7,21,7
Wisconsin,Big Ten,Iowa,Big Ten,401247347,40124734727,26,false,3,75,75,1,23,4,19,19,7,44,8,39,16,56,DOWNS,false,7,21,7,21
Iowa,Big Ten,Wisconsin,Big Ten,401247347,40124734728,27,false,4,19,81,7,44,4,5,95,6,2,1,42,4,-14,DOWNS,true,21,7,21,7
Wisconsin,Big Ten,Iowa,Big Ten,401247347,40124734729,28,false,4,5,5,6,2,4,2,2,4,23,0,0,4,3,INT,false,7,21,7,21
Iowa,Big Ten,Wisconsin,Big Ten,401247347,40124734730,29,true,4,20,80,4,23,4,100,0,4,9,0,14,1,80,TD,true,28,7,28,7
Wisconsin,Big Ten,Iowa,Big Ten,401247347,40124734731,30,false,4,75,75,4,9,4,74,74,3,4,0,0,3,1,PUNT,false,7,28,7,28
Iowa,Big Ten,Wisconsin,Big Ten,401247347,40124734732,31,false,4,35,65,3,4,4,40,60,0,0,3,4,5,5,END OF GAME,true,28,7,28,7
