offense,offense_conference,defense,defense_conference,game_id,id,drive_number,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result,is_home_offense,start_offense_score,start_defense_score,end_offense_score,end_defense_score
Iowa,Big Ten,Minnesota,Big Ten,401012866,40101286629,29,true,4,45,45,5,35,4,0,0,1,27,4,8,8,45,TD,false,41,31,48,31
Minnesota,Big Ten,Iowa,Big Ten,401012866,40101286630,30,false,4,38,62,1,27,4,65,35,0,38,0,49,4,27,INT,true,31,48,31,48
Iowa,Big Ten,Minnesota,Big Ten,401012866,40101286631,31,false,4,95,95,0,38,4,97,97,0,0,0,38,1,-2,END OF GAME,false,48,31,48,31
Iowa,Big Ten,Maryland,Big Ten,401012867,4010128671,1,false,1,28,72,15,0,1,74,26,10,24,4,36,8,46,INT,true,0,0,0,0
Maryland,Big Ten,Iowa,Big Ten,401012867,4010128672,2,false,1,74,74,10,24,1,55,55,9,7,1,17,4,19,PUNT,false,0,0,0,0
Iowa,Big Ten,Maryland,Big Ten,401012867,4010128673,3,true,1,23,77,9,7,1,95,5,0,3,9,4,17,72,FG,true,0,0,3,0
Maryland,Big Ten,Iowa,Big Ten,401012867,4010128674,4,false,1,75,75,0,3,2,82,82,14,3,1,0,3,-7,PUNT,false,0,3,0,3
Iowa,Big Ten,Maryland,Big Ten,401012867,4010128675,5,true,2,53,47,14,3,2,93,7,9,3,5,0,11,40,FG,true,3,0,6,0
Maryland,Big Ten,Iowa,Big Ten,401012867,4010128676,6,false,2,75,75,9,3,2,47,47,4,17,4,46,8,28,INT,false,0,6,0,6
Iowa,Big Ten,Maryland,Big Ten,401012867,4010128677,7,true,2,42,58,4,17,2,100,0,0,8,4,9,10,58,TD,true,6,0,13,0
Maryland,Big Ten,Iowa,Big Ten,401012867,4010128678,8,false,2,64,64,0,8,2,63,63,0,0,0,8,1,1,END OF HALF,false,0,13,0,13
Maryland,Big Ten,Iowa,Big Ten,401012867,4010128679,9,false,3,75,75,15,0,3,83,83,12,48,2,12,3,-8,PUNT,false,0,13,0,13
Iowa,Big Ten,Maryland,Big Ten,401012867,40101286710,10,true,3,55,45,12,48,3,82,18,7,37,5,11,10,27,FG,true,13,0,16,0
Maryland,Big Ten,Iowa,Big Ten,401012867,40101286711,11,false,3,75,75,7,37,3,74,74,5,51,1,46,3,1,PUNT,false,0,16,0,16
Iowa,Big Ten,Maryland,Big Ten,401012867,40101286712,12,false,3,39,61,5,51,3,40,60,4,18,1,33,3,1,FUMBLE,true,16,0,16,0
Maryland,Big Ten,Iowa,Big Ten,401012867,40101286713,13,true,3,90,90,4,18,3,90,90,3,31,0,47,2,-2,FUMBLE TD,false,0,16,0,23
Maryland,Big Ten,Iowa,Big Ten,401012867,40101286714,14,false,3,74,74,3,31,3,65,65,0,0,3,31,6,9,PUNT,false,0,23,0,23
Iowa,Big Ten,Maryland,Big Ten,401012867,40101286715,15,false,3,27,73,0,0,4,46,54,11,14,3,46,6,19,PUNT,true,23,0,23,0
Maryland,Big Ten,Iowa,Big Ten,401012867,40101286716,16,false,4,94,94,11,14,4,67,67,8,47,2,27,6,27,PUNT,false,0,23,0,23
Iowa,Big Ten,Maryland,Big Ten,401012867,40101286717,17,false,4,26,74,8,47,4,84,16,1,11,7,36,14,58,DOWNS,true,23,0,23,0
Maryland,Big Ten,Iowa,Big Ten,401012867,40101286718,18,false,4,84,84,1,11,4,59,59,0,0,1,11,3,25,END OF GAME,false,0,23,0,23
Penn State,Big Ten,Iowa,Big Ten,401012868,4010128681,1,true,1,25,75,15,0,1,26,74,14,8,0,52,3,1,SF,true,0,0,0,2
Iowa,Big Ten,Penn State,Big Ten,401012868,4010128682,2,true,1,61,61,14,8,1,9,9,10,9,3,59,8,47,FG,false,2,0,5,0
Penn State,Big Ten,Iowa,Big Ten,401012868,4010128683,3,false,1,25,75,10,9,1,10,90,8,18,1,51,3,-15,PUNT,true,0,5,0,5
Iowa,Big Ten,Penn State,Big Ten,401012868,4010128684,4,true,1,42,42,8,18,1,0,0,5,22,2,56,9,42,TD,false,5,0,12,0
Penn State,Big Ten,Iowa,Big Ten,401012868,4010128685,5,true,1,15,85,5,22,1,100,0,0,27,4,55,10,85,TD,true,0,12,7,12
Iowa,Big Ten,Penn State,Big Ten,401012868,4010128686,6,false,1,75,75,0,27,2,76,76,14,47,0,54,3,-1,PUNT,false,12,7,12,7
Penn State,Big Ten,Iowa,Big Ten,401012868,4010128687,7,true,2,27,73,14,47,2,25,75,13,39,1,8,4,-27,SF,true,7,12,7,14
Iowa,Big Ten,Penn State,Big Ten,401012868,4010128688,8,false,2,57,57,13,39,2,51,51,10,30,3,9,6,6,PUNT,false,14,7,14,7
Penn State,Big Ten,Iowa,Big Ten,401012868,4010128689,9,false,2,15,85,10,30,2,29,71,7,44,2,46,6,14,PUNT,true,7,14,7,14
Iowa,Big Ten,Penn State,Big Ten,401012868,40101286810,10,false,2,69,69,7,44,2,68,68,6,49,0,55,2,1,INT,false,14,7,14,7
Penn State,Big Ten,Iowa,Big Ten,401012868,40101286811,11,true,2,97,3,6,49,2,100,0,6,45,0,4,1,3,TD,true,14,14,14,14
Iowa,Big Ten,Penn State,Big Ten,401012868,40101286812,12,true,2,46,46,6,45,2,31,31,4,32,2,13,5,15,FG,false,14,14,17,14
Penn State,Big Ten,Iowa,Big Ten,401012868,40101286813,13,false,2,25,75,4,32,2,32,68,3,49,0,43,3,7,PUNT,true,14,17,14,17
Iowa,Big Ten,Penn State,Big Ten,401012868,40101286814,14,false,2,65,65,3,49,2,42,42,0,37,3,12,8,23,DOWNS,false,17,14,17,14
Penn State,Big Ten,Iowa,Big Ten,401012868,40101286815,15,true,2,42,58,0,37,2,73,27,0,3,0,34,4,31,FG,true,14,17,17,17
Iowa,Big Ten,Penn State,Big Ten,401012868,40101286816,16,false,2,75,75,0,3,2,77,77,0,0,0,3,1,-2,END OF HALF,false,17,17,17,17
Iowa,Big Ten,Penn State,Big Ten,401012868,40101286817,17,false,3,75,75,15,0,3,56,56,13,24,1,36,5,19,PUNT,false,17,17,17,17
Penn State,Big Ten,Iowa,Big Ten,401012868,40101286818,18,true,3,23,77,13,24,3,100,0,12,10,1,14,4,77,TD,true,17,17,24,17
Iowa,Big Ten,Penn State,Big Ten,401012868,40101286819,19,false,3,75,75,12,10,3,48,48,9,20,2,50,5,27,PUNT,false,17,24,17,24
Penn State,Big Ten,Iowa,Big Ten,401012868,40101286820,20,false,3,14,86,9,20,3,17,83,8,0,1,20,3,3,PUNT,true,24,17,24,17
Iowa,Big Ten,Penn State,Big Ten,401012868,40101286821,21,false,3,71,71,8,0,3,76,76,5,55,2,5,3,-5,PUNT,false,17,24,17,24
Penn State,Big Ten,Iowa,Big Ten,401012868,40101286822,22,true,3,45,55,5,55,3,69,31,4,10,1,45,6,24,FG,true,24,17,27,17
Iowa,Big Ten,Penn State,Big Ten,401012868,40101286823,23,false,3,75,75,4,10,3,58,58,1,22,2,48,6,17,PUNT,false,17,27,17,27
Penn State,Big Ten,Iowa,Big Ten,401012868,40101286824,24,false,3,23,77,1,22,3,90,10,0,0,1,22,9,67,Uncategorized,true,27,17,27,17
Iowa,Big Ten,Penn State,Big Ten,401012868,40101286825,25,false,4,90,90,13,30,4,49,49,10,48,2,42,6,41,PUNT,false,17,27,17,27
Penn State,Big Ten,Iowa,Big Ten,401012868,40101286826,26,true,4,8,92,10,48,4,9,91,10,0,0,48,2,1,INT TD,true,27,17,27,24
Penn State,Big Ten,Iowa,Big Ten,401012868,40101286827,27,true,4,69,31,10,0,4,74,26,8,24,1,36,4,5,FG,true,27,24,30,24
Iowa,Big Ten,Penn State,Big Ten,401012868,40101286828,28,false,4,75,75,8,24,4,3,3,3,18,5,6,12,72,INT,false,24,30,24,30
Penn State,Big Ten,Iowa,Big Ten,401012868,40101286829,29,false,4,9,91,3,18,4,33,67,1,23,1,55,5,24,PUNT,true,30,24,30,24
Iowa,Big Ten,Penn State,Big Ten,401012868,40101286830,30,false,4,77,77,1,23,4,110,110,0,0,1,23,10,33,Uncategorized,false,24,30,24,30
Purdue,Big Ten,Iowa,Big Ten,401012869,4010128691,1,true,1,26,74,15,0,1,100,0,11,56,3,4,9,74,TD,true,0,0,7,0
Iowa,Big Ten,Purdue,Big Ten,401012869,4010128692,2,true,1,80,80,11,56,1,0,0,6,15,5,41,12,90,TD,false,0,7,7,7
Purdue,Big Ten,Iowa,Big Ten,401012869,4010128693,3,true,1,25,75,6,15,1,100,0,3,40,2,35,7,75,TD,true,7,7,14,7
Iowa,Big Ten,Purdue,Big Ten,401012869,4010128694,4,false,1,62,62,3,40,1,49,49,2,11,1,29,5,13,PUNT,false,7,14,7,14
Purdue,Big Ten,Iowa,Big Ten,401012869,4010128695,5,false,1,16,84,2,11,2,30,70,14,44,2,27,5,14,PUNT,true,14,7,14,7
Iowa,Big Ten,Purdue,Big Ten,401012869,4010128696,6,true,2,51,51,14,44,2,16,16,10,47,3,57,9,35,FG,false,7,14,10,14
Purdue,Big Ten,Iowa,Big Ten,401012869,4010128697,7,true,2,11,89,10,47,2,100,0,6,27,4,20,10,89,TD,true,14,10,21,10
Iowa,Big Ten,Purdue,Big Ten,401012869,4010128698,8,false,2,75,75,6,27,2,57,57,4,33,1,54,4,18,PUNT,false,10,21,10,21
Purdue,Big Ten,Iowa,Big Ten,401012869,4010128699,9,false,2,21,79,4,33,2,23,77,3,18,1,15,3,2,PUNT,true,21,10,21,10
Iowa,Big Ten,Purdue,Big Ten,401012869,40101286910,10,true,2,47,47,3,18,2,0,0,0,17,3,1,7,62,TD,false,10,21,17,21
Purdue,Big Ten,Iowa,Big Ten,401012869,40101286911,11,false,2,24,76,0,17,2,29,71,0,0,0,17,1,5,END OF HALF,true,21,17,21,17
Iowa,Big Ten,Purdue,Big Ten,401012869,40101286912,12,false,3,60,60,15,0,3,62,62,12,21,2,39,3,-2,PUNT,false,17,21,17,21
Purdue,Big Ten,Iowa,Big Ten,401012869,40101286913,13,true,3,18,82,12,21,3,100,0,12,11,0,10,1,82,TD,true,28,17,28,17
Iowa,Big Ten,Purdue,Big Ten,401012869,40101286914,14,true,3,81,81,12,11,3,0,0,9,33,2,38,5,81,TD,false,17,28,23,28
Purdue,Big Ten,Iowa,Big Ten,401012869,40101286915,15,false,3,25,75,9,33,3,59,41,7,30,2,3,6,34,INT,true,28,23,28,23
Iowa,Big Ten,Purdue,Big Ten,401012869,40101286916,16,false,3,92,92,7,30,3,89,89,5,12,2,18,3,3,PUNT,false,23,28,23,28
Purdue,Big Ten,Iowa,Big Ten,401012869,40101286917,17,true,3,82,18,5,12,3,100,0,2,26,2,46,6,18,TD,true,28,23,35,23
Iowa,Big Ten,Purdue,Big Ten,401012869,40101286918,18,true,3,75,75,2,26,4,0,0,12,29,4,57,12,75,TD,false,23,35,30,35
Purdue,Big Ten,Iowa,Big Ten,401012869,40101286919,19,false,4,16,84,12,29,4,14,86,12,13,0,16,1,0,INT,true,35,30,35,30
Iowa,Big Ten,Purdue,Big Ten,401012869,40101286920,20,true,4,26,26,12,13,4,0,0,10,19,1,54,5,26,TD,false,30,35,36,35
Purdue,Big Ten,Iowa,Big Ten,401012869,40101286921,21,false,4,15,85,10,19,4,33,67,8,0,2,19,4,18,PUNT,true,35,36,35,36
Iowa,Big Ten,Purdue,Big Ten,401012869,40101286922,22,false,4,83,83,8,0,4,81,81,4,30,3,30,5,2,PUNT,false,36,35,36,35
Purdue,Big Ten,Iowa,Big Ten,401012869,40101286923,23,true,4,50,50,4,30,4,93,7,0,8,4,22,11,43,FG,true,35,36,38,36
Iowa,Big Ten,Northwestern,Big Ten,401012870,4010128701,1,false,1,47,53,15,0,1,54,46,13,25,1,35,3,7,PUNT,true,0,0,0,0
Northwestern,Big Ten,Iowa,Big Ten,401012870,4010128702,2,false,1,86,86,13,25,1,50,50,10,7,3,18,9,36,PUNT,false,0,0,0,0
Iowa,Big Ten,Northwestern,Big Ten,401012870,4010128703,3,false,1,8,92,10,7,1,70,30,4,53,5,14,12,62,DOWNS,true,0,0,0,0
Northwestern,Big Ten,Iowa,Big Ten,401012870,4010128704,4,false,1,70,70,4,53,1,48,48,2,41,2,12,5,22,PUNT,false,0,0,0,0
Iowa,Big Ten,Northwestern,Big Ten,401012870,4010128705,5,false,1,10,90,2,41,1,36,64,0,0,2,41,5,26,PUNT,true,0,0,0,0
Northwestern,Big Ten,Iowa,Big Ten,401012870,4010128706,6,false,2,55,55,15,0,2,50,50,14,18,0,42,3,5,PUNT,false,0,0,0,0
Iowa,Big Ten,Northwestern,Big Ten,401012870,4010128707,7,false,2,8,92,14,18,2,54,46,9,58,4,20,7,46,PUNT,true,0,0,0,0
Northwestern,Big Ten,Iowa,Big Ten,401012870,4010128708,8,false,2,92,92,9,58,2,76,76,7,29,2,29,4,16,PUNT,false,0,0,0,0
Iowa,Big Ten,Northwestern,Big Ten,401012870,4010128709,9,false,2,31,69,7,29,2,43,57,4,46,7,29,5,12,PUNT,true,0,0,0,0
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287010,10,false,2,81,81,4,46,2,83,83,2,47,1,59,3,-2,PUNT,false,0,0,0,0
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287011,11,true,2,46,54,2,47,2,72,28,0,56,1,51,6,26,FG,true,0,0,3,0
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287012,12,false,2,87,87,0,56,2,94,94,0,0,0,56,3,-7,END OF HALF,false,0,3,0,3
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287013,13,false,3,75,75,15,0,3,64,64,13,50,1,10,5,11,INT,false,0,3,0,3
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287014,14,false,3,58,42,13,50,3,62,38,11,43,2,7,3,4,PUNT,true,3,0,3,0
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287015,15,true,3,80,80,11,43,3,0,0,9,19,2,24,6,80,TD,false,0,3,7,3
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287016,16,false,3,40,60,9,19,3,80,20,7,3,2,16,7,40,MISSED FG,true,3,7,3,7
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287017,17,false,3,80,80,7,3,3,64,64,5,3,2,0,6,16,INT,false,7,3,7,3
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287018,18,true,3,58,42,5,3,3,100,0,4,27,0,36,2,42,TD,true,3,7,10,7
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287019,19,false,3,75,75,4,27,4,20,20,12,26,7,1,19,55,MISSED FG,false,7,10,7,10
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287020,20,false,4,20,80,12,26,4,25,75,10,26,2,0,3,5,PUNT,true,10,7,10,7
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287021,21,true,4,46,46,10,26,4,0,0,9,27,0,59,4,46,TD,false,7,10,14,10
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287022,22,false,4,37,63,9,27,4,37,63,8,53,0,34,3,0,PUNT,true,10,14,10,14
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287023,23,false,4,70,70,8,53,4,66,66,6,16,2,37,3,4,PUNT,false,14,10,14,10
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287024,24,false,4,25,75,6,16,4,51,49,4,26,1,50,4,26,FUMBLE,true,10,14,10,14
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287025,25,false,4,51,51,4,26,4,49,49,2,41,1,45,3,2,PUNT,false,14,10,14,10
Iowa,Big Ten,Northwestern,Big Ten,401012870,40101287026,26,false,4,10,90,2,41,4,42,58,1,34,1,7,5,32,FUMBLE,true,10,14,10,14
Northwestern,Big Ten,Iowa,Big Ten,401012870,40101287027,27,false,4,42,42,1,34,4,30,30,0,0,1,34,4,12,END OF GAME,false,14,10,14,10
Iowa,Big Ten,Nebraska,Big Ten,401012871,4010128711,1,true,1,21,79,15,0,1,100,0,9,37,5,23,11,79,TD,true,0,0,7,0
Nebraska,Big Ten,Iowa,Big Ten,401012871,4010128712,2,true,1,81,81,9,37,1,0,0,5,55,3,42,12,81,TD,false,0,7,7,7
Iowa,Big Ten,Nebraska,Big Ten,401012871,4010128713,3,true,1,15,85,5,55,2,100,0,14,21,6,34,13,85,TD,true,7,7,14,7
Nebraska,Big Ten,Iowa,Big Ten,401012871,4010128714,4,true,2,75,75,14,21,2,10,10,11,30,2,51,8,65,FG,false,7,14,10,14
Iowa,Big Ten,Nebraska,Big Ten,401012871,4010128715,5,false,2,22,78,11,30,2,25,75,9,54,1,36,3,3,PUNT,true,14,10,14,10
Nebraska,Big Ten,Iowa,Big Ten,401012871,4010128716,6,false,2,60,60,9,54,2,53,53,8,1,1,53,4,7,PUNT,false,10,14,10,14
Iowa,Big Ten,Nebraska,Big Ten,401012871,4010128717,7,true,2,15,85,8,1,2,100,0,0,45,7,16,15,85,TD,true,14,10,21,10
Nebraska,Big Ten,Iowa,Big Ten,401012871,4010128718,8,true,2,75,75,0,45,2,29,29,0,0,0,45,8,46,FG,false,10,21,13,21
Nebraska,Big Ten,Iowa,Big Ten,401012871,4010128719,9,false,3,93,93,15,0,3,87,87,13,9,1,51,3,6,PUNT,false,13,21,13,21
Iowa,Big Ten,Nebraska,Big Ten,401012871,40101287110,10,true,3,44,56,13,9,3,100,0,9,13,3,56,8,56,TD,true,21,13,28,13
Nebraska,Big Ten,Iowa,Big Ten,401012871,40101287111,11,false,3,88,88,9,13,3,86,86,8,10,1,3,3,2,PUNT,false,13,28,13,28
Iowa,Big Ten,Nebraska,Big Ten,401012871,40101287112,12,false,3,59,41,8,10,3,98,2,4,9,4,1,8,39,DOWNS,true,28,13,28,13
Nebraska,Big Ten,Iowa,Big Ten,401012871,40101287113,13,true,3,98,98,4,9,4,0,0,13,57,5,12,14,98,TD,false,13,28,20,28
Iowa,Big Ten,Nebraska,Big Ten,401012871,40101287114,14,false,4,28,72,13,57,4,26,74,12,57,1,0,3,-2,PUNT,true,28,20,28,20
Nebraska,Big Ten,Iowa,Big Ten,401012871,40101287115,15,false,4,63,63,12,57,4,38,38,9,27,3,30,8,25,INT,false,20,28,20,28
Iowa,Big Ten,Nebraska,Big Ten,401012871,40101287116,16,false,4,48,52,9,27,4,81,19,7,54,1,33,5,33,MISSED FG,true,28,20,28,20
Nebraska,Big Ten,Iowa,Big Ten,401012871,40101287117,17,true,4,80,80,7,54,4,0,0,3,22,4,32,13,80,TD,false,20,28,28,28
Iowa,Big Ten,Nebraska,Big Ten,401012871,40101287118,18,true,4,36,64,3,22,4,77,23,0,0,3,22,9,41,FG,true,28,28,31,28
Mississippi State,SEC,Iowa,Big Ten,401032083,4010320831,1,false,1,83,83,15,0,1,78,78,13,33,1,27,3,5,PUNT,false,0,0,0,0
Iowa,Big Ten,Mississippi State,SEC,401032083,4010320832,2,false,1,30,70,13,33,1,18,82,11,27,2,6,3,-12,PUNT,true,0,0,0,0
Mississippi State,SEC,Iowa,Big Ten,401032083,4010320833,3,true,1,65,65,11,27,1,26,26,6,37,4,50,10,39,FG,false,0,0,3,0
Iowa,Big Ten,Mississippi State,SEC,401032083,4010320834,4,false,1,33,67,6,37,1,35,65,4,39,1,58,3,2,PUNT,true,0,3,0,3
Mississippi State,SEC,Iowa,Big Ten,401032083,4010320835,5,true,1,47,47,4,39,1,24,24,0,45,3,54,9,23,FG,false,3,0,6,0
Iowa,Big Ten,Mississippi State,SEC,401032083,4010320836,6,true,1,25,75,0,45,2,74,26,10,2,5,43,10,49,FG,true,0,6,3,6
Mississippi State,SEC,Iowa,Big Ten,401032083,4010320837,7,false,2,75,75,10,2,2,59,59,8,6,1,56,5,16,PUNT,false,6,3,6,3
Iowa,Big Ten,Mississippi State,SEC,401032083,4010320838,8,true,2,25,75,8,6,2,100,0,7,55,0,11,1,75,TD,true,10,6,10,6
Mississippi State,SEC,Iowa,Big Ten,401032083,4010320839,9,false,2,78,78,7,55,2,81,81,7,0,0,55,3,-9,FUMBLE,false,6,10,6,10
Iowa,Big Ten,Mississippi State,SEC,401032083,40103208310,10,true,2,87,13,7,0,2,100,0,6,18,0,42,2,13,TD,true,10,6,17,6
Mississippi State,SEC,Iowa,Big Ten,401032083,40103208311,11,false,2,75,75,6,18,2,46,46,1,14,5,4,10,29,PUNT,false,6,17,6,17
Iowa,Big Ten,Mississippi State,SEC,401032083,40103208312,12,false,2,20,80,1,14,2,20,80,0,58,0,16,3,0,PUNT,true,17,6,17,6
Mississippi State,SEC,Iowa,Big Ten,401032083,40103208313,13,false,2,53,53,0,58,2,55,55,0,0,0,58,3,-2,END OF HALF,false,6,17,6,17
Iowa,Big Ten,Mississippi State,SEC,401032083,40103208314,14,false,3,43,57,15,0,3,48,52,12,38,2,22,4,5,INT,true,17,6,17,6
Mississippi State,SEC,Iowa,Big Ten,401032083,40103208315,15,true,3,6,6,12,38,3,0,0,11,26,1,12,3,6,TD,false,6,17,12,17
Mississippi State,SEC,Iowa,Big Ten,401032083,40103208316,16,true,3,33,33,11,26,3,0,0,11,8,0,18,1,33,TD,false,12,17,19,17
Iowa,Big Ten,Mississippi State,SEC,401032083,40103208317,17,false,3,34,66,11,8,3,53,47,8,5,3,3,5,19,PUNT,true,17,19,17,19
Mississippi State,SEC,Iowa,Big Ten,401032083,40103208318,18,false,3,80,80,8,5,3,63,63,4,39,3,26,6,17,INT,false,19,17,19,17
Iowa,Big Ten,Mississippi State,SEC,401032083,40103208319,19,true,3,68,32,4,39,3,100,0,1,55,2,44,6,32,TD,true,17,19,24,19
Mississippi State,SEC,Iowa,Big Ten,401032083,40103208320,20,false,3,75,75,1,55,3,70,70,0,34,1,21,3,5,PUNT,false,19,24,19,24
Iowa,Big Ten,Mississippi State,SEC,401032083,40103208321,21,false,3,20,80,0,34,4,19,81,14,44,0,50,3,-1,PUNT,true,24,19,24,19
Mississippi State,SEC,Iowa,Big Ten,401032083,40103208322,22,true,4,52,52,14,44,4,3,3,12,4,2,40,5,49,FG,false,19,24,22,24
Iowa,Big Ten,Mississippi State,SEC,401032083,40103208323,23,false,4,25,75,12,4,4,30,70,10,33,1,31,3,5,PUNT,true,24,22,24,22
Mississippi State,SEC,Iowa,Big Ten,401032083,40103208324,24,false,4,65,65,10,33,4,20,20,8,42,1,51,4,45,INT,false,22,24,22,24
Iowa,Big Ten,Mississippi State,SEC,401032083,40103208325,25,true,4,28,72,8,42,4,78,22,5,51,2,51,6,50,FG,true,24,22,27,22
Mississippi State,SEC,Iowa,Big Ten,401032083,40103208326,26,false,4,75,75,5,51,4,66,66,4,6,1,45,3,9,PUNT,false,22,27,22,27
Iowa,Big Ten,Mississippi State,SEC,401032083,40103208327,27,false,4,16,84,4,6,4,24,76,2,22,1,44,3,8,PUNT,true,27,22,27,22
Mississippi State,SEC,Iowa,Big Ten,401032083,40103208328,28,false,4,69,69,2,22,4,32,32,0,25,1,57,9,37,DOWNS,false,22,27,22,27
Iowa,Big Ten,Mississippi State,SEC,401032083,40103208329,29,false,4,32,68,0,25,4,31,69,0,0,0,25,1,-1,END OF GAME,true,27,22,27,22
