offense,offense_conference,defense,defense_conference,game_id,id,drive_number,scoring,start_period,start_yardline,start_yards_to_goal,start_time.minutes,start_time.seconds,end_period,end_yardline,end_yards_to_goal,end_time.minutes,end_time.seconds,elapsed.minutes,elapsed.seconds,plays,yards,drive_result,is_home_offense,start_offense_score,start_defense_score,end_offense_score,end_defense_score
Iowa,Big Ten,Wisconsin,Big Ten,400869674,4008696741,1,false,1,25,75,15,0,1,29,71,13,42,1,18,3,4,PUNT,true,0,0,0,0
Wisconsin,Big Ten,Iowa,Big Ten,400869674,4008696742,2,false,1,66,66,13,42,1,14,14,8,43,4,59,10,52,MISSED FG,false,0,0,0,0
Iowa,Big Ten,Wisconsin,Big Ten,400869674,4008696743,3,false,1,20,80,8,43,1,51,49,5,8,3,35,8,31,PUNT,true,0,0,0,0
Wisconsin,Big Ten,Iowa,Big Ten,400869674,4008696744,4,false,1,91,91,5,8,1,35,35,0,55,4,13,10,56,PUNT,false,0,0,0,0
Iowa,Big Ten,Wisconsin,Big Ten,400869674,4008696745,5,false,1,7,93,0,55,2,15,85,14,51,1,4,3,8,PUNT,true,0,0,0,0
Wisconsin,Big Ten,Iowa,Big Ten,400869674,4008696746,6,true,2,58,58,14,51,2,0,0,10,6,4,45,8,58,TD,false,0,0,7,0
Iowa,Big Ten,Wisconsin,Big Ten,400869674,4008696747,7,false,2,23,77,10,6,2,41,59,8,4,2,2,5,18,PUNT,true,0,7,0,7
Wisconsin,Big Ten,Iowa,Big Ten,400869674,4008696748,8,false,2,99,99,8,4,2,94,94,6,34,1,30,3,5,PUNT,false,7,0,7,0
Iowa,Big Ten,Wisconsin,Big Ten,400869674,4008696749,9,true,2,56,44,6,34,2,76,24,3,49,2,45,6,20,FG,true,0,7,3,7
Wisconsin,Big Ten,Iowa,Big Ten,400869674,40086967410,10,false,2,75,75,3,49,2,1,1,0,54,2,55,6,74,FUMBLE,false,7,3,7,3
Iowa,Big Ten,Wisconsin,Big Ten,400869674,40086967411,11,true,2,20,80,0,54,2,35,65,0,0,0,54,8,51,END OF HALF,true,3,7,6,7
Wisconsin,Big Ten,Iowa,Big Ten,400869674,40086967412,12,false,3,75,75,15,0,3,56,56,11,51,3,9,6,19,PUNT,false,7,6,7,6
Iowa,Big Ten,Wisconsin,Big Ten,400869674,40086967413,13,false,3,19,81,11,51,3,36,64,9,24,2,27,5,17,PUNT,true,6,7,6,7
Wisconsin,Big Ten,Iowa,Big Ten,400869674,40086967414,14,true,3,62,62,9,24,3,0,0,7,20,2,4,4,62,TD,false,7,6,14,6
Iowa,Big Ten,Wisconsin,Big Ten,400869674,40086967415,15,false,3,25,75,7,20,3,28,72,6,27,0,53,3,3,PUNT,true,6,14,6,14
Wisconsin,Big Ten,Iowa,Big Ten,400869674,40086967416,16,false,3,63,63,6,27,3,34,34,3,4,3,23,7,29,MISSED FG,false,14,6,14,6
Iowa,Big Ten,Wisconsin,Big Ten,400869674,40086967417,17,false,3,34,66,3,4,3,40,60,1,5,1,59,3,6,PUNT,true,6,14,6,14
Wisconsin,Big Ten,Iowa,Big Ten,400869674,40086967418,18,false,3,69,69,1,5,4,87,87,14,53,1,12,3,-18,PUNT,false,14,6,14,6
Iowa,Big Ten,Wisconsin,Big Ten,400869674,40086967419,19,false,4,52,48,14,53,4,49,51,13,39,1,14,3,-3,PUNT,true,6,14,6,14
Wisconsin,Big Ten,Iowa,Big Ten,400869674,40086967420,20,false,4,80,80,13,39,4,43,43,9,31,4,8,8,37,PUNT,false,14,6,14,6
Iowa,Big Ten,Wisconsin,Big Ten,400869674,40086967421,21,false,4,20,80,9,31,4,80,20,5,25,4,6,11,60,MISSED FG,true,6,14,6,14
Wisconsin,Big Ten,Iowa,Big Ten,400869674,40086967422,22,true,4,80,80,5,25,4,18,18,1,24,4,1,9,62,FG,false,14,6,17,6
Iowa,Big Ten,Wisconsin,Big Ten,400869674,40086967423,23,true,4,77,23,1,24,4,93,7,0,43,0,41,6,16,FG,true,6,17,9,17
Wisconsin,Big Ten,Iowa,Big Ten,400869674,40086967424,24,false,4,54,54,0,43,4,58,58,0,0,0,43,2,-4,END OF GAME,false,17,9,17,9
Penn State,Big Ten,Iowa,Big Ten,400869688,4008696881,1,true,1,48,52,15,0,1,100,0,12,43,2,17,6,52,TD,true,0,0,7,0
Iowa,Big Ten,Penn State,Big Ten,400869688,4008696882,2,false,1,75,75,12,43,1,35,35,8,56,3,47,8,40,DOWNS,false,0,7,0,7
Penn State,Big Ten,Iowa,Big Ten,400869688,4008696883,3,false,1,35,65,8,56,1,88,12,7,32,1,24,5,53,MISSED FG,true,7,0,7,0
Iowa,Big Ten,Penn State,Big Ten,400869688,4008696884,4,false,1,80,80,7,32,1,50,50,5,13,2,19,4,30,PUNT,false,0,7,0,7
Penn State,Big Ten,Iowa,Big Ten,400869688,4008696885,5,false,1,11,89,5,13,1,44,56,0,27,4,46,9,33,PUNT,true,7,0,7,0
Iowa,Big Ten,Penn State,Big Ten,400869688,4008696886,6,false,1,71,71,0,27,2,62,62,13,35,1,52,3,9,PUNT,false,0,7,0,7
Penn State,Big Ten,Iowa,Big Ten,400869688,4008696887,7,true,2,20,80,13,35,2,100,0,10,28,3,7,6,80,TD,true,7,0,14,0
Iowa,Big Ten,Penn State,Big Ten,400869688,4008696888,8,false,2,75,75,10,28,2,77,77,9,19,1,9,3,-2,PUNT,false,0,14,0,14
Penn State,Big Ten,Iowa,Big Ten,400869688,4008696889,9,true,2,38,62,9,19,2,100,0,7,58,1,21,4,62,TD,true,14,0,21,0
Iowa,Big Ten,Penn State,Big Ten,400869688,40086968810,10,true,2,75,75,7,58,2,0,0,4,13,3,45,7,75,TD,false,0,21,7,21
Penn State,Big Ten,Iowa,Big Ten,400869688,40086968811,11,true,2,25,75,4,13,2,88,12,0,0,4,13,10,63,FG,true,21,7,24,7
Iowa,Big Ten,Penn State,Big Ten,400869688,40086968812,12,false,3,90,90,14,55,3,76,76,12,19,2,36,4,14,PUNT,false,7,24,7,24
Penn State,Big Ten,Iowa,Big Ten,400869688,40086968813,13,false,3,29,71,12,19,3,50,50,8,53,3,26,6,21,PUNT,true,24,7,24,7
Iowa,Big Ten,Penn State,Big Ten,400869688,40086968814,14,false,3,89,89,8,53,3,90,90,7,8,1,45,3,-1,PUNT,false,7,24,7,24
Penn State,Big Ten,Iowa,Big Ten,400869688,40086968815,15,true,3,50,50,7,8,3,81,19,2,42,4,26,11,31,FG,true,24,7,27,7
Iowa,Big Ten,Penn State,Big Ten,400869688,40086968816,16,false,3,77,77,2,42,4,54,54,14,49,2,53,8,23,INT,false,7,27,7,27
Penn State,Big Ten,Iowa,Big Ten,400869688,40086968817,17,true,4,56,44,14,49,4,100,0,14,35,0,14,1,44,TD,true,34,7,34,7
Iowa,Big Ten,Penn State,Big Ten,400869688,40086968818,18,false,4,78,78,14,35,4,74,74,12,54,1,41,3,4,PUNT,false,7,34,7,34
Penn State,Big Ten,Iowa,Big Ten,400869688,40086968819,19,true,4,42,58,12,54,4,100,0,9,24,3,30,6,58,TD,true,34,7,41,7
Iowa,Big Ten,Penn State,Big Ten,400869688,40086968820,20,true,4,81,81,9,24,4,0,0,6,27,2,57,9,81,TD,false,7,41,14,41
Penn State,Big Ten,Iowa,Big Ten,400869688,40086968821,21,false,4,5,95,6,27,4,90,10,0,0,6,27,9,85,END OF GAME,true,41,14,41,14
Iowa,Big Ten,Michigan,Big Ten,400869690,4008696901,1,false,1,23,77,15,0,1,52,48,11,28,3,32,7,29,PUNT,true,0,0,0,0
Michigan,Big Ten,Iowa,Big Ten,400869690,4008696902,2,false,1,92,92,11,28,1,70,70,8,50,2,38,6,22,PUNT,false,0,0,0,0
Iowa,Big Ten,Michigan,Big Ten,400869690,4008696903,3,false,1,35,65,8,50,1,36,64,7,27,1,23,4,-4,DOWNS,true,0,0,0,0
Michigan,Big Ten,Iowa,Big Ten,400869690,4008696904,4,true,1,31,31,7,27,1,8,8,4,0,3,27,10,23,FG,false,0,0,3,0
Iowa,Big Ten,Michigan,Big Ten,400869690,4008696905,5,false,1,25,75,4,0,2,72,28,13,25,5,35,11,47,MISSED FG,true,0,3,0,3
Michigan,Big Ten,Iowa,Big Ten,400869690,4008696906,6,true,2,72,72,13,25,2,0,0,8,56,4,29,9,72,TD,false,3,0,10,0
Iowa,Big Ten,Michigan,Big Ten,400869690,4008696907,7,false,2,20,80,8,56,2,44,56,6,41,2,15,4,24,PUNT,true,0,10,0,10
Michigan,Big Ten,Iowa,Big Ten,400869690,4008696908,8,true,2,98,98,6,41,2,98,98,6,31,0,10,2,-2,SF,false,10,0,10,2
Iowa,Big Ten,Michigan,Big Ten,400869690,4008696909,9,false,2,31,69,6,31,2,33,67,5,19,1,12,3,2,PUNT,true,2,10,2,10
Michigan,Big Ten,Iowa,Big Ten,400869690,40086969010,10,false,2,80,80,5,19,2,79,79,4,14,1,5,3,1,PUNT,false,10,2,10,2
Iowa,Big Ten,Michigan,Big Ten,400869690,40086969011,11,true,2,48,52,4,14,2,100,0,1,27,2,47,7,52,TD,true,2,10,8,10
Michigan,Big Ten,Iowa,Big Ten,400869690,40086969012,12,false,2,62,62,1,27,2,60,60,0,19,1,8,3,2,PUNT,false,10,8,10,8
Iowa,Big Ten,Michigan,Big Ten,400869690,40086969013,13,false,2,12,88,0,19,2,35,65,0,0,0,19,1,-2,FUMBLE,true,8,10,8,10
Iowa,Big Ten,Michigan,Big Ten,400869690,40086969014,14,true,3,57,43,15,0,3,93,7,9,55,5,5,10,36,FG,true,8,10,11,10
Michigan,Big Ten,Iowa,Big Ten,400869690,40086969015,15,false,3,75,75,9,55,3,67,67,8,51,1,4,3,8,PUNT,false,10,11,10,11
Iowa,Big Ten,Michigan,Big Ten,400869690,40086969016,16,false,3,15,85,8,51,3,13,87,6,44,2,7,3,-2,PUNT,true,11,10,11,10
Michigan,Big Ten,Iowa,Big Ten,400869690,40086969017,17,false,3,48,48,6,44,3,48,48,4,37,2,7,3,0,PUNT,false,10,11,10,11
Iowa,Big Ten,Michigan,Big Ten,400869690,40086969018,18,false,3,20,80,4,37,3,39,61,0,15,4,22,8,19,PUNT,true,11,10,11,10
Michigan,Big Ten,Iowa,Big Ten,400869690,40086969019,19,true,3,93,93,0,15,4,33,33,9,35,5,40,12,60,FG,false,10,11,13,11
Iowa,Big Ten,Michigan,Big Ten,400869690,40086969020,20,false,4,22,78,9,35,4,27,73,8,39,0,56,3,5,PUNT,true,11,13,11,13
Michigan,Big Ten,Iowa,Big Ten,400869690,40086969021,21,false,4,60,60,8,39,4,38,38,3,43,4,56,9,22,INT,false,13,11,13,11
Iowa,Big Ten,Michigan,Big Ten,400869690,40086969022,22,false,4,25,75,3,43,4,46,54,1,54,1,49,5,21,INT,true,11,13,11,13
Michigan,Big Ten,Iowa,Big Ten,400869690,40086969023,23,false,4,84,84,1,54,4,82,82,1,23,0,31,3,2,PUNT,false,13,11,13,11
Iowa,Big Ten,Michigan,Big Ten,400869690,40086969024,24,true,4,64,36,1,23,4,35,65,0,0,1,23,5,21,END OF GAME,true,11,13,14,13
Illinois,Big Ten,Iowa,Big Ten,400869694,4008696941,1,false,1,25,75,15,0,1,48,52,12,45,2,15,4,23,PUNT,true,0,0,0,0
Iowa,Big Ten,Illinois,Big Ten,400869694,4008696942,2,false,1,75,75,12,45,1,66,66,10,47,1,58,3,9,PUNT,false,0,0,0,0
Illinois,Big Ten,Iowa,Big Ten,400869694,4008696943,3,false,1,34,66,10,47,1,48,52,8,11,2,36,6,14,PUNT,true,0,0,0,0
Iowa,Big Ten,Illinois,Big Ten,400869694,4008696944,4,false,1,85,85,8,11,1,86,86,6,14,1,57,3,-1,PUNT,false,0,0,0,0
Illinois,Big Ten,Iowa,Big Ten,400869694,4008696945,5,false,1,50,50,6,14,1,60,40,3,35,2,39,6,10,PUNT,true,0,0,0,0
Iowa,Big Ten,Illinois,Big Ten,400869694,4008696946,6,false,1,83,83,3,35,1,47,47,1,6,2,29,6,36,PUNT,false,0,0,0,0
Illinois,Big Ten,Iowa,Big Ten,400869694,4008696947,7,false,1,20,80,1,6,1,26,74,0,18,0,48,3,6,PUNT,true,0,0,0,0
Iowa,Big Ten,Illinois,Big Ten,400869694,4008696948,8,false,1,55,55,0,18,2,64,64,14,6,1,12,3,-9,INT,false,0,0,0,0
Illinois,Big Ten,Iowa,Big Ten,400869694,4008696949,9,false,2,56,44,14,6,2,63,37,12,14,1,52,3,7,PUNT,true,0,0,0,0
Iowa,Big Ten,Illinois,Big Ten,400869694,40086969410,10,false,2,80,80,12,14,2,1,1,6,20,5,54,12,79,FUMBLE,false,0,0,0,0
Illinois,Big Ten,Iowa,Big Ten,400869694,40086969411,11,true,2,1,99,6,20,2,5,95,4,33,1,47,3,4,PUNT RETURN TD,true,0,0,0,7
Illinois,Big Ten,Iowa,Big Ten,400869694,40086969413,12,false,2,13,87,4,33,2,52,48,1,48,2,45,7,39,PUNT,true,0,7,0,7
Iowa,Big Ten,Illinois,Big Ten,400869694,40086969414,13,false,2,98,98,1,48,2,89,89,1,15,0,33,3,9,PUNT,false,7,0,7,0
Illinois,Big Ten,Iowa,Big Ten,400869694,40086969415,14,false,2,47,53,1,15,2,44,56,0,10,1,5,3,-3,PUNT,true,0,7,0,7
Iowa,Big Ten,Illinois,Big Ten,400869694,40086969416,15,false,2,74,74,0,10,2,76,76,0,0,0,10,1,-2,END OF HALF,false,7,0,7,0
Illinois,Big Ten,Iowa,Big Ten,400869694,40086969417,16,false,3,25,75,15,0,3,30,70,14,3,0,57,3,5,PUNT,true,0,7,0,7
Iowa,Big Ten,Illinois,Big Ten,400869694,40086969418,17,true,3,77,77,14,3,3,0,0,7,51,6,12,12,77,TD,false,7,0,14,0
Illinois,Big Ten,Iowa,Big Ten,400869694,40086969419,18,false,3,25,75,7,51,3,32,68,5,40,2,11,3,7,PUNT,true,0,14,0,14
Iowa,Big Ten,Illinois,Big Ten,400869694,40086969420,19,false,3,53,53,5,40,3,62,62,4,2,1,38,3,-9,PUNT,false,14,0,14,0
Illinois,Big Ten,Iowa,Big Ten,400869694,40086969421,20,false,3,6,94,4,2,3,19,81,3,5,0,57,3,13,INT,true,0,14,0,14
Iowa,Big Ten,Illinois,Big Ten,400869694,40086969422,21,false,3,44,44,3,5,4,18,18,12,55,5,10,10,26,DOWNS,false,14,0,14,0
Illinois,Big Ten,Iowa,Big Ten,400869694,40086969423,22,false,4,18,82,12,55,4,53,47,8,4,4,51,10,35,DOWNS,true,0,14,0,14
Iowa,Big Ten,Illinois,Big Ten,400869694,40086969424,23,true,4,53,53,8,4,4,0,0,7,17,0,47,2,53,TD,false,14,0,21,0
Illinois,Big Ten,Iowa,Big Ten,400869694,40086969425,24,false,4,22,78,7,17,4,26,74,7,17,0,0,0,4,FUMBLE,true,0,21,0,21
Iowa,Big Ten,Illinois,Big Ten,400869694,40086969426,25,true,4,26,26,7,17,4,0,0,4,41,2,36,5,26,TD,false,21,0,28,0
Illinois,Big Ten,Iowa,Big Ten,400869694,40086969427,26,false,4,42,58,4,41,4,70,30,1,45,2,56,11,28,DOWNS,true,0,28,0,28
Iowa,Big Ten,Illinois,Big Ten,400869694,40086969428,27,false,4,70,70,1,45,4,62,62,0,0,1,45,3,8,END OF GAME,false,28,0,28,0
Iowa,Big Ten,Nebraska,Big Ten,400869699,4008696991,1,false,1,30,70,15,0,1,35,65,14,3,0,57,3,5,PUNT,true,0,0,0,0
Nebraska,Big Ten,Iowa,Big Ten,400869699,4008696992,2,false,1,76,76,14,3,1,65,65,11,37,2,26,7,11,PUNT,false,0,0,0,0
Iowa,Big Ten,Nebraska,Big Ten,400869699,4008696993,3,false,1,24,76,11,37,1,47,53,8,21,3,16,5,23,PUNT,true,0,0,0,0
Nebraska,Big Ten,Iowa,Big Ten,400869699,4008696994,4,false,1,76,76,8,21,1,54,54,5,46,2,35,6,22,PUNT,false,0,0,0,0
Iowa,Big Ten,Nebraska,Big Ten,400869699,4008696995,5,true,1,20,80,5,46,1,100,0,4,55,0,51,2,80,TD,true,0,0,6,0
Nebraska,Big Ten,Iowa,Big Ten,400869699,4008696996,6,false,1,74,74,4,55,1,70,70,3,39,1,16,3,4,PUNT,false,0,6,0,6
Iowa,Big Ten,Nebraska,Big Ten,400869699,4008696997,7,true,1,23,77,3,39,1,100,0,3,28,0,11,1,77,TD,true,13,0,13,0
Nebraska,Big Ten,Iowa,Big Ten,400869699,4008696998,8,false,1,71,71,3,28,1,54,54,1,15,2,13,5,17,PUNT,false,0,13,0,13
Iowa,Big Ten,Nebraska,Big Ten,400869699,4008696999,9,false,1,49,51,1,15,2,58,42,14,10,2,5,5,9,PUNT,true,13,0,13,0
Nebraska,Big Ten,Iowa,Big Ten,400869699,40086969910,10,true,2,84,84,14,10,2,18,18,9,57,4,13,10,66,FG,false,0,13,3,13
Iowa,Big Ten,Nebraska,Big Ten,400869699,40086969911,11,true,2,31,69,9,57,2,100,0,7,49,2,8,4,69,TD,true,13,3,20,3
Nebraska,Big Ten,Iowa,Big Ten,400869699,40086969912,12,false,2,75,75,7,49,2,52,52,4,2,3,47,9,23,PUNT,false,3,20,3,20
Iowa,Big Ten,Nebraska,Big Ten,400869699,40086969913,13,false,2,9,91,4,2,2,18,82,0,0,4,2,7,9,END OF HALF,true,20,3,20,3
Nebraska,Big Ten,Iowa,Big Ten,400869699,40086969914,14,false,3,75,75,15,0,3,73,73,14,4,0,56,3,2,PUNT,false,3,20,3,20
Iowa,Big Ten,Nebraska,Big Ten,400869699,40086969915,15,true,3,74,26,14,4,3,100,0,12,40,1,24,3,26,TD,true,20,3,26,3
Nebraska,Big Ten,Iowa,Big Ten,400869699,40086969916,16,true,3,75,75,12,40,3,0,0,7,47,4,53,14,75,TD,false,3,26,10,26
Iowa,Big Ten,Nebraska,Big Ten,400869699,40086969917,17,false,3,30,70,7,47,3,35,65,5,38,2,9,3,5,PUNT,true,26,10,26,10
Nebraska,Big Ten,Iowa,Big Ten,400869699,40086969918,18,false,3,90,90,5,38,3,85,85,4,44,0,54,3,5,PUNT,false,10,26,10,26
Iowa,Big Ten,Nebraska,Big Ten,400869699,40086969919,19,false,3,34,66,4,44,3,43,57,3,9,1,35,3,9,PUNT,true,26,10,26,10
Nebraska,Big Ten,Iowa,Big Ten,400869699,40086969920,20,false,3,90,90,3,9,3,89,89,2,28,0,41,3,1,PUNT,false,10,26,10,26
Iowa,Big Ten,Nebraska,Big Ten,400869699,40086969921,21,true,3,56,44,2,28,4,100,0,11,13,6,15,12,44,TD,true,26,10,33,10
Nebraska,Big Ten,Iowa,Big Ten,400869699,40086969922,22,false,4,84,84,11,13,4,68,68,10,5,1,8,3,16,PUNT,false,10,33,10,33
Iowa,Big Ten,Nebraska,Big Ten,400869699,40086969923,23,true,4,55,45,10,5,4,100,0,1,55,8,10,13,45,TD,true,33,10,40,10
Nebraska,Big Ten,Iowa,Big Ten,400869699,40086969924,24,false,4,75,75,1,55,4,83,83,0,15,1,40,3,-8,PUNT,false,10,40,10,40
Iowa,Big Ten,Nebraska,Big Ten,400869699,40086969925,25,false,4,57,43,0,15,4,74,26,0,0,0,15,1,15,END OF GAME,true,40,10,40,10
Florida,SEC,Iowa,Big Ten,400876109,4008761091,1,false,1,75,75,15,0,1,67,67,13,7,1,53,5,8,INT,false,0,0,0,0
Iowa,Big Ten,Florida,SEC,400876109,4008761092,2,false,1,28,72,13,7,1,35,65,11,41,1,26,3,7,PUNT,true,0,0,0,0
Florida,SEC,Iowa,Big Ten,400876109,4008761093,3,false,1,78,78,11,41,1,71,71,10,21,1,20,3,7,INT,false,0,0,0,0
Iowa,Big Ten,Florida,SEC,400876109,4008761094,4,true,1,73,27,10,21,1,82,18,8,56,1,25,5,9,FG,true,0,0,3,0
Florida,SEC,Iowa,Big Ten,400876109,4008761095,5,true,1,75,75,8,56,1,26,26,5,42,3,14,8,49,FG,false,0,3,3,3
Iowa,Big Ten,Florida,SEC,400876109,4008761096,6,false,1,25,75,5,42,1,57,43,1,2,4,40,8,32,PUNT,true,3,3,3,3
Florida,SEC,Iowa,Big Ten,400876109,4008761097,7,false,1,85,85,1,2,2,67,67,13,1,3,1,7,18,PUNT,false,3,3,3,3
Iowa,Big Ten,Florida,SEC,400876109,4008761098,8,false,2,36,64,13,1,2,99,1,7,41,5,20,10,61,DOWNS,true,3,3,3,3
Florida,SEC,Iowa,Big Ten,400876109,4008761099,9,false,2,97,97,7,41,2,51,51,4,47,2,54,5,46,PUNT,false,3,3,3,3
Iowa,Big Ten,Florida,SEC,400876109,40087610910,10,false,2,20,80,4,47,2,32,68,2,2,2,45,6,12,PUNT,true,3,3,3,3
Florida,SEC,Iowa,Big Ten,400876109,40087610911,11,true,2,85,85,2,2,2,0,0,1,46,0,16,1,85,TD,false,10,3,10,3
Iowa,Big Ten,Florida,SEC,400876109,40087610912,12,false,2,25,75,1,46,2,23,77,0,55,0,51,3,-2,PUNT,true,3,10,3,10
Florida,SEC,Iowa,Big Ten,400876109,40087610913,13,false,2,48,48,0,55,2,49,49,0,0,0,55,3,-1,END OF HALF,false,10,3,10,3
Iowa,Big Ten,Florida,SEC,400876109,40087610914,14,false,3,25,75,15,0,3,88,12,7,35,7,25,13,63,MISSED FG,true,3,10,3,10
Florida,SEC,Iowa,Big Ten,400876109,40087610915,15,true,3,80,80,7,35,3,0,0,0,48,6,47,12,80,TD,false,10,3,17,3
Iowa,Big Ten,Florida,SEC,400876109,40087610916,16,true,3,21,79,0,48,4,38,62,14,44,1,4,4,17,INT TD,true,3,17,3,24
Iowa,Big Ten,Florida,SEC,400876109,40087610917,17,false,4,49,51,14,44,4,48,52,13,37,1,7,3,-1,PUNT,true,3,24,3,24
Florida,SEC,Iowa,Big Ten,400876109,40087610918,18,false,4,62,62,13,37,4,58,58,11,31,2,6,3,4,PUNT,false,24,3,24,3
Iowa,Big Ten,Florida,SEC,400876109,40087610919,19,false,4,12,88,11,31,4,22,78,11,11,0,20,1,10,INT,true,3,24,3,24
Florida,SEC,Iowa,Big Ten,400876109,40087610920,20,true,4,7,7,11,11,4,8,8,9,46,1,25,4,-1,FG,false,24,3,27,3
Iowa,Big Ten,Florida,SEC,400876109,40087610921,21,false,4,25,75,9,46,4,51,49,7,36,2,10,5,26,INT,true,3,27,3,27
Florida,SEC,Iowa,Big Ten,400876109,40087610922,22,true,4,36,36,7,36,4,30,30,5,57,1,39,4,6,FG,false,27,3,30,3
Iowa,Big Ten,Florida,SEC,400876109,40087610923,23,false,4,25,75,5,57,4,25,75,5,1,0,56,3,0,PUNT,true,3,30,3,30
Florida,SEC,Iowa,Big Ten,400876109,40087610924,24,false,4,50,50,5,1,4,47,47,2,58,2,3,3,3,PUNT,false,30,3,30,3
Iowa,Big Ten,Florida,SEC,400876109,40087610925,25,false,4,2,98,2,58,4,9,91,1,12,1,46,3,7,PUNT,true,3,30,3,30
Florida,SEC,Iowa,Big Ten,400876109,40087610926,26,false,4,55,55,1,12,4,58,58,0,0,1,12,2,-3,END OF GAME,false,30,3,30,3
